t,cycle,leg,target,volt,shoulder_pitch_q,shoulder_pitch_cmd,shoulder_pitch_i,shoulder_pitch_qd,shoulder_pitch_temp,shoulder_yaw_q,shoulder_yaw_cmd,shoulder_yaw_i,shoulder_yaw_qd,shoulder_yaw_temp,shoulder_roll_q,shoulder_roll_cmd,shoulder_roll_i,shoulder_roll_qd,shoulder_roll_temp,elbow_flex_q,elbow_flex_cmd,elbow_flex_i,elbow_flex_qd,elbow_flex_temp,wrist_roll_q,wrist_roll_cmd,wrist_roll_i,wrist_roll_qd,wrist_roll_temp,wrist_yaw_q,wrist_yaw_cmd,wrist_yaw_i,wrist_yaw_qd,wrist_yaw_temp,wrist_pitch_q,wrist_pitch_cmd,wrist_pitch_i,wrist_pitch_qd,wrist_pitch_temp
22.5825,2,hold_end,-30.0,12.1,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,1.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-32.667,-30.0,52.0,0.096,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
22.635,2,hold_end,-30.0,12.1,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,1.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-32.667,-30.0,52.0,0.047,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
22.6886,2,hold_end,-30.0,12.1,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,1.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-32.667,-30.0,52.0,0.023,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
22.7416,2,hold_end,-30.0,12.1,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,1.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-32.667,-30.0,52.0,0.011,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
22.7944,2,hold_end,-30.0,12.1,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,1.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-32.667,-30.0,52.0,0.006,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
22.8477,2,hold_end,-30.0,12.1,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,1.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-32.667,-30.0,52.0,0.003,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
22.9018,2,hold_end,-30.0,12.1,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,1.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-32.667,-30.0,52.0,0.001,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
22.9539,2,hold_end,-30.0,12.1,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-32.667,-30.0,42.0,0.001,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
23.0074,2,hold_end,-30.0,12.1,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-32.667,-30.0,42.0,0.0,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
23.061,2,hold_end,-30.0,12.1,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-32.667,-30.0,42.0,0.0,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
23.1143,2,hold_end,-30.0,12.1,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-32.667,-30.0,42.0,0.0,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
23.1675,2,rev,-80.0,12.1,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-32.667,-80.0,42.0,0.0,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
23.2208,2,rev,-80.0,12.1,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-32.667,-80.0,42.0,0.0,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
23.2741,2,rev,-80.0,12.1,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-32.667,-80.0,42.0,0.0,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
23.3278,2,rev,-80.0,12.1,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-32.667,-80.0,42.0,0.0,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
23.3814,2,rev,-80.0,12.1,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-32.667,-80.0,42.0,0.0,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
23.4345,2,rev,-80.0,12.1,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-32.933,-80.0,42.0,-2.975,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
23.4869,2,rev,-80.0,12.1,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-33.2,-80.0,42.0,-3.995,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
23.5402,2,rev,-80.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-33.467,-80.0,2.0,-4.22,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
23.5932,2,rev,-80.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-33.867,-80.0,2.0,-5.665,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
23.6462,2,rev,-80.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-34.267,-80.0,2.0,-6.837,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
23.6993,2,rev,-80.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-34.533,-80.0,2.0,-7.788,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
23.7527,2,rev,-80.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-34.8,-80.0,2.0,-6.333,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
23.806,2,rev,-80.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-35.467,-80.0,2.0,-8.919,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
23.8601,2,rev,-80.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-35.733,-80.0,2.0,-6.784,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
23.915,2,rev,-80.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-36.267,-80.0,2.0,-7.814,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
23.9684,2,rev,-80.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-36.667,-80.0,2.0,-7.192,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
24.0215,2,rev,-80.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-37.067,-80.0,2.0,-7.109,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
24.0744,2,rev,-80.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-37.467,-80.0,2.0,-7.09,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
24.1276,2,rev,-80.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-38.0,-80.0,1.0,-7.77,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
24.1807,2,rev,-80.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-38.4,-80.0,1.0,-7.884,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
24.2337,2,rev,-80.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-38.8,-80.0,1.0,-7.933,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
24.2858,2,rev,-80.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-39.2,-80.0,1.0,-7.896,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
24.3391,2,rev,-80.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-39.6,-80.0,1.0,-7.414,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
24.3922,2,rev,-80.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-40.133,-80.0,1.0,-8.694,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
24.4457,2,rev,-80.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-40.533,-80.0,1.0,-8.286,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
24.4979,2,rev,-80.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-40.933,-80.0,1.0,-8.031,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
24.5511,2,rev,-80.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-41.333,-80.0,1.0,-7.935,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
24.6042,2,rev,-80.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-41.733,-80.0,1.0,-7.493,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
24.6573,2,rev,-80.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-42.0,-80.0,0.0,-8.247,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
24.7103,2,rev,-80.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-42.533,-80.0,0.0,-7.1,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
24.7634,2,rev,-80.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-43.067,-80.0,0.0,-8.563,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
24.8167,2,rev,-80.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-43.467,-80.0,0.0,-8.2,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
24.869,2,rev,-80.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-43.867,-80.0,0.0,-7.608,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
24.9232,2,rev,-80.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-44.267,-80.0,0.0,-7.275,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
24.9766,2,rev,-80.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-44.8,-80.0,0.0,-8.643,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
25.0289,2,rev,-80.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-45.2,-80.0,0.0,-8.193,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
25.0821,2,rev,-80.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-45.6,-80.0,0.0,-7.631,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
25.1352,2,rev,-80.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-45.867,-80.0,0.0,-8.319,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
25.1888,2,rev,-80.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-46.267,-80.0,0.0,-8.014,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
25.2409,2,rev,-80.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-46.533,-80.0,0.0,-8.336,28.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
25.2948,2,rev,-80.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-47.067,-80.0,0.0,-7.087,28.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
25.3488,2,rev,-80.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-47.6,-80.0,0.0,-8.489,28.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
25.4022,2,rev,-80.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-48.0,-80.0,0.0,-8.171,28.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
25.4551,2,rev,-80.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-48.4,-80.0,0.0,-8.015,28.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
25.5089,2,rev,-80.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-48.8,-80.0,0.0,-7.313,28.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
25.5622,2,rev,-80.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-49.333,-80.0,0.0,-8.655,28.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
25.6155,2,rev,-80.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-49.733,-80.0,0.0,-8.32,28.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
25.6685,2,rev,-80.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-50.133,-80.0,0.0,-8.12,28.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
25.7214,2,rev,-80.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-50.533,-80.0,0.0,-8.049,28.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
25.7747,2,rev,-80.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-50.933,-80.0,0.0,-7.521,28.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
25.8282,2,rev,-80.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-51.333,-80.0,0.0,-7.378,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
25.8814,2,rev,-80.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-51.733,-80.0,0.0,-7.596,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
25.9356,2,rev,-80.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-52.267,-80.0,0.0,-8.798,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
25.9879,2,rev,-80.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-52.667,-80.0,0.0,-8.312,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
26.0415,2,rev,-80.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-53.067,-80.0,0.0,-7.646,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
26.0946,2,rev,-80.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-53.467,-80.0,0.0,-7.305,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
26.1468,2,rev,-80.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-54.0,-80.0,0.0,-8.658,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
26.2003,2,rev,-80.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-54.4,-80.0,0.0,-8.277,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
26.2535,2,rev,-80.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-54.8,-80.0,0.0,-8.12,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
26.306,2,rev,-80.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-55.2,-80.0,0.0,-7.981,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
26.3598,2,rev,-80.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-55.467,-80.0,0.0,-8.567,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
26.4131,2,rev,-80.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-56.0,-80.0,0.0,-7.235,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
26.4667,2,rev,-80.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-56.4,-80.0,0.0,-7.122,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
26.5201,2,rev,-80.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-56.933,-80.0,0.0,-8.519,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
26.5732,2,rev,-80.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-57.333,-80.0,0.0,-8.199,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
26.6266,2,rev,-80.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-57.733,-80.0,0.0,-7.603,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
26.6796,2,rev,-80.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-58.267,-80.0,0.0,-8.799,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
26.7328,2,rev,-80.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-58.667,-80.0,0.0,-8.384,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
