t,cycle,leg,target,volt,shoulder_pitch_q,shoulder_pitch_cmd,shoulder_pitch_i,shoulder_pitch_qd,shoulder_pitch_temp,shoulder_yaw_q,shoulder_yaw_cmd,shoulder_yaw_i,shoulder_yaw_qd,shoulder_yaw_temp,shoulder_roll_q,shoulder_roll_cmd,shoulder_roll_i,shoulder_roll_qd,shoulder_roll_temp,elbow_flex_q,elbow_flex_cmd,elbow_flex_i,elbow_flex_qd,elbow_flex_temp,wrist_roll_q,wrist_roll_cmd,wrist_roll_i,wrist_roll_qd,wrist_roll_temp,wrist_yaw_q,wrist_yaw_cmd,wrist_yaw_i,wrist_yaw_qd,wrist_yaw_temp,wrist_pitch_q,wrist_pitch_cmd,wrist_pitch_i,wrist_pitch_qd,wrist_pitch_temp
22.1125,2,hold_end,-30.0,12.1,5.528,5.169,16.0,0.698,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-32.8,-30.0,-156.0,0.389,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
22.1654,2,hold_end,-30.0,12.1,5.528,5.169,16.0,0.342,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-32.8,-30.0,-156.0,0.191,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
22.2177,2,hold_end,-30.0,12.1,5.528,5.169,16.0,0.168,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-32.8,-30.0,-156.0,0.093,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
22.2704,2,hold_end,-30.0,12.1,5.528,5.169,16.0,0.082,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-32.8,-30.0,-156.0,0.046,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
22.3235,2,hold_end,-30.0,12.1,5.528,5.169,24.0,0.082,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-32.8,-30.0,-168.0,0.046,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
22.3758,2,hold_end,-30.0,12.1,5.528,5.169,24.0,0.04,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-32.8,-30.0,-168.0,0.022,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
22.4292,2,hold_end,-30.0,12.1,5.528,5.169,24.0,0.02,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-32.8,-30.0,-168.0,0.011,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
22.483,2,hold_end,-30.0,12.1,5.528,5.169,24.0,0.01,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-32.8,-30.0,-168.0,0.005,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
22.5363,2,hold_end,-30.0,12.1,5.528,5.169,24.0,0.005,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-32.8,-30.0,-168.0,0.003,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
22.5893,2,hold_end,-30.0,12.1,5.528,5.169,24.0,0.002,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-32.8,-30.0,-168.0,0.001,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
22.6424,2,hold_end,-30.0,12.1,5.528,5.169,24.0,0.001,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-32.8,-30.0,-168.0,0.001,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
22.6959,2,hold_end,-30.0,12.1,5.528,5.169,24.0,0.001,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-32.8,-30.0,-168.0,0.0,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
22.7497,2,hold_end,-30.0,12.1,5.528,5.169,24.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-32.8,-30.0,-168.0,0.0,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
22.8028,2,rev,-80.0,12.1,5.528,5.169,24.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-32.8,-30.0,-168.0,0.0,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
22.8558,2,rev,-80.0,12.1,5.528,5.169,24.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-32.8,-80.0,-168.0,0.0,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
22.909,2,rev,-80.0,12.1,5.528,5.169,24.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-32.8,-80.0,-152.0,0.0,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.707,31.22,0.0,2.442,29.0,40.825,41.031,-8.0,-0.0,30.0
22.9621,2,rev,-80.0,12.1,5.528,5.169,24.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-32.8,-80.0,-152.0,0.0,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-4.186,29.0,40.825,41.031,-8.0,-0.0,30.0
23.0155,2,rev,-80.0,12.1,5.528,5.169,24.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-32.8,-80.0,-152.0,0.0,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-2.051,29.0,40.825,41.031,-8.0,-0.0,30.0
23.0689,2,rev,-80.0,12.1,5.528,5.169,24.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-32.8,-80.0,-152.0,0.0,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-1.005,29.0,40.825,41.031,-8.0,-0.0,30.0
23.1222,2,rev,-80.0,12.1,5.528,5.169,24.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-33.067,-80.0,-152.0,-2.543,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.492,29.0,40.825,41.031,-8.0,-0.0,30.0
23.1753,2,rev,-80.0,12.1,5.528,5.169,24.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-33.333,-80.0,-152.0,-3.761,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.241,29.0,40.825,41.031,-8.0,-0.0,30.0
23.2283,2,rev,-80.0,12.1,5.528,5.169,24.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-33.733,-80.0,-152.0,-5.41,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.118,29.0,40.825,41.031,-8.0,-0.0,30.0
23.2813,2,rev,-80.0,12.1,5.528,5.169,24.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-34.0,-80.0,-152.0,-5.199,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.058,29.0,40.825,41.031,-8.0,-0.0,30.0
23.3341,2,rev,-80.0,12.1,5.528,5.169,24.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-34.533,-80.0,-152.0,-7.623,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.028,29.0,40.825,41.031,-8.0,-0.0,30.0
23.3874,2,rev,-80.0,12.1,5.528,5.169,24.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-34.933,-80.0,-152.0,-7.77,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.014,29.0,40.825,41.031,-8.0,-0.0,30.0
23.4403,2,rev,-80.0,12.1,5.528,5.169,24.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-35.2,-80.0,-152.0,-8.405,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.01,29.0,40.825,41.031,-8.0,-0.0,30.0
23.4937,2,rev,-80.0,12.2,5.528,5.169,24.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-35.6,-80.0,-24.0,-7.906,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.007,29.0,40.825,41.031,-8.0,-0.0,30.0
23.5473,2,rev,-80.0,12.2,5.528,5.169,24.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-36.0,-80.0,-24.0,-7.854,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.003,29.0,40.825,41.031,-8.0,-0.0,30.0
23.5997,2,rev,-80.0,12.2,5.528,5.169,24.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-36.4,-80.0,-24.0,-7.199,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.002,29.0,40.825,41.031,-8.0,-0.0,30.0
23.653,2,rev,-80.0,12.2,5.528,5.169,24.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-36.933,-80.0,-24.0,-8.583,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.001,29.0,40.825,41.031,-8.0,-0.0,30.0
23.7066,2,rev,-80.0,12.2,5.528,5.169,24.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-37.2,-80.0,-24.0,-6.753,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
23.7599,2,rev,-80.0,12.2,5.528,5.169,24.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-37.733,-80.0,-24.0,-8.403,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
23.8129,2,rev,-80.0,12.2,5.528,5.169,24.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-38.133,-80.0,-24.0,-8.148,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
23.8662,2,rev,-80.0,12.2,5.528,5.169,24.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-38.533,-80.0,-24.0,-7.572,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
23.9197,2,rev,-80.0,12.2,5.528,5.169,24.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-38.933,-80.0,-24.0,-7.298,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
23.9736,2,rev,-80.0,12.2,5.528,5.169,24.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-39.467,-80.0,-24.0,-8.645,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
24.0269,2,rev,-80.0,12.2,5.528,5.169,24.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-39.6,-80.0,-4.0,-7.547,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
24.0801,2,rev,-80.0,12.2,5.528,5.169,24.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-40.133,-80.0,-4.0,-5.641,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
24.1334,2,rev,-80.0,12.2,5.528,5.169,24.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-40.667,-80.0,-4.0,-7.85,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
24.1865,2,rev,-80.0,12.2,5.528,5.169,24.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-41.067,-80.0,-4.0,-7.464,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
24.2394,2,rev,-80.0,12.2,5.528,5.169,24.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-41.6,-80.0,-4.0,-8.707,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
24.2926,2,rev,-80.0,12.2,5.528,5.169,24.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-41.867,-80.0,-4.0,-6.823,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
24.3447,2,rev,-80.0,12.2,5.528,5.169,24.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-42.4,-80.0,-4.0,-7.994,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
24.3979,2,rev,-80.0,12.2,5.528,5.169,24.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-42.8,-80.0,-4.0,-7.987,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
24.4509,2,rev,-80.0,12.2,5.528,5.169,24.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-43.2,-80.0,-4.0,-7.522,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
24.504,2,rev,-80.0,12.2,5.528,5.169,24.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-43.733,-80.0,-4.0,-8.707,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
24.5574,2,rev,-80.0,12.2,5.528,5.169,24.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-44.0,-80.0,-4.0,-6.79,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
24.6097,2,rev,-80.0,12.2,5.528,5.169,24.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-44.0,-80.0,-16.0,-6.79,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
24.6631,2,rev,-80.0,12.2,5.528,5.169,24.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-44.667,-80.0,-16.0,-6.596,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
24.7164,2,rev,-80.0,12.2,5.528,5.169,24.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-45.2,-80.0,-16.0,-8.151,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
24.7702,2,rev,-80.0,12.2,5.528,5.169,24.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-45.6,-80.0,-16.0,-7.341,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
24.8242,2,rev,-80.0,12.2,5.528,5.169,24.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-46.133,-80.0,-16.0,-8.627,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
24.8771,2,rev,-80.0,12.2,5.528,5.169,24.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-46.533,-80.0,-16.0,-8.266,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
24.9301,2,rev,-80.0,12.2,5.528,5.169,24.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-46.933,-80.0,-16.0,-7.665,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
24.9833,2,rev,-80.0,12.2,5.528,5.169,24.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-47.467,-80.0,-16.0,-8.869,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
25.0367,2,rev,-80.0,12.2,5.528,5.169,24.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-47.867,-80.0,-16.0,-8.39,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
25.0901,2,rev,-80.0,12.2,5.528,5.169,24.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-48.267,-80.0,-16.0,-8.11,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
25.1427,2,rev,-80.0,12.2,5.528,5.169,24.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-48.667,-80.0,-16.0,-7.976,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
25.1959,2,rev,-80.0,12.2,5.528,5.169,24.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-49.067,-80.0,-8.0,-7.588,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
25.2492,2,rev,-80.0,12.2,5.528,5.169,24.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-49.467,-80.0,-8.0,-7.702,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
25.3026,2,rev,-80.0,12.2,5.528,5.169,24.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-50.0,-80.0,-8.0,-8.795,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
25.3556,2,rev,-80.0,12.2,5.528,5.169,24.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-50.4,-80.0,-8.0,-8.364,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
25.4087,2,rev,-80.0,12.2,5.528,5.169,24.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-50.8,-80.0,-8.0,-8.055,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
25.4621,2,rev,-80.0,12.2,5.438,5.169,24.0,-0.706,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-51.2,-80.0,-8.0,-8.003,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
25.5153,2,rev,-80.0,12.2,5.438,5.169,24.0,-0.346,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-51.6,-80.0,-8.0,-7.504,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
25.5685,2,rev,-80.0,12.2,5.438,5.169,24.0,-0.169,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-52.133,-80.0,-8.0,-8.726,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
25.6208,2,rev,-80.0,12.2,5.438,5.169,24.0,-0.083,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-52.533,-80.0,-8.0,-8.323,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
25.6742,2,rev,-80.0,12.2,5.438,5.169,24.0,-0.041,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-52.933,-80.0,-8.0,-8.042,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
25.7275,2,rev,-80.0,12.2,5.438,5.169,24.0,-0.028,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-53.2,-80.0,-8.0,-8.602,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
25.7798,2,rev,-80.0,12.1,5.438,5.169,16.0,-0.02,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-53.6,-80.0,-8.0,-8.011,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
25.8344,2,rev,-80.0,12.1,5.438,5.169,16.0,-0.01,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-54.0,-80.0,-8.0,-7.83,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
25.8873,2,rev,-80.0,12.1,5.438,5.169,16.0,-0.005,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-54.4,-80.0,-8.0,-7.359,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
25.9409,2,rev,-80.0,12.1,5.438,5.169,16.0,-0.002,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-54.933,-80.0,-8.0,-8.718,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
25.9941,2,rev,-80.0,12.1,5.438,5.169,16.0,-0.001,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-55.333,-80.0,-8.0,-8.277,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
26.0473,2,rev,-80.0,12.1,5.438,5.169,16.0,-0.001,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-55.733,-80.0,-8.0,-8.092,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
26.1006,2,rev,-80.0,12.1,5.438,5.169,16.0,-0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-56.267,-80.0,-8.0,-9.027,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
26.1535,2,rev,-80.0,12.1,5.438,5.169,16.0,-0.0,30.0,-100.0,-100.0,-16.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,30.0,-56.533,-80.0,-8.0,-6.949,30.0,-90.381,-90.311,-8.0,-0.0,29.0,31.22,31.22,0.0,-0.0,29.0,40.825,41.031,-8.0,-0.0,30.0
