t,cycle,leg,target,volt,shoulder_pitch_q,shoulder_pitch_cmd,shoulder_pitch_i,shoulder_pitch_cur,shoulder_pitch_qd,shoulder_pitch_temp,shoulder_yaw_q,shoulder_yaw_cmd,shoulder_yaw_i,shoulder_yaw_cur,shoulder_yaw_qd,shoulder_yaw_temp,shoulder_roll_q,shoulder_roll_cmd,shoulder_roll_i,shoulder_roll_cur,shoulder_roll_qd,shoulder_roll_temp,elbow_flex_q,elbow_flex_cmd,elbow_flex_i,elbow_flex_cur,elbow_flex_qd,elbow_flex_temp,wrist_roll_q,wrist_roll_cmd,wrist_roll_i,wrist_roll_cur,wrist_roll_qd,wrist_roll_temp,wrist_yaw_q,wrist_yaw_cmd,wrist_yaw_i,wrist_yaw_cur,wrist_yaw_qd,wrist_yaw_temp,wrist_pitch_q,wrist_pitch_cmd,wrist_pitch_i,wrist_pitch_cur,wrist_pitch_qd,wrist_pitch_temp
10.6035,1,rev,-80.0,12.2,5.528,5.169,24.0,0.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,0.0,30.0,-48.4,-80.0,-16.0,1.0,-8.26,30.0,-90.381,-90.311,-8.0,0.0,-0.0,30.0,31.22,31.22,0.0,0.0,-0.0,30.0,40.619,40.825,-8.0,0.0,-0.0,31.0
10.6566,1,rev,-80.0,12.2,5.528,5.169,24.0,0.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,0.0,30.0,-48.8,-80.0,-16.0,1.0,-8.003,30.0,-90.381,-90.311,-8.0,0.0,-0.0,30.0,31.22,31.22,0.0,0.0,-0.0,30.0,40.619,40.825,-8.0,0.0,-0.0,31.0
10.71,1,rev,-80.0,12.2,5.528,5.169,24.0,0.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,0.0,30.0,-49.333,-80.0,-16.0,1.0,-8.799,30.0,-90.381,-90.311,-8.0,0.0,-0.0,30.0,31.22,31.22,0.0,0.0,-0.0,30.0,40.619,40.825,-8.0,0.0,-0.0,31.0
10.7631,1,rev,-80.0,12.2,5.528,5.169,24.0,0.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,0.0,30.0,-49.733,-80.0,-16.0,1.0,-8.287,30.0,-90.381,-90.311,-8.0,0.0,-0.0,30.0,31.22,31.22,0.0,0.0,-0.0,30.0,40.619,40.825,-8.0,0.0,-0.0,31.0
10.8152,1,rev,-80.0,12.2,5.528,5.169,24.0,0.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,0.0,30.0,-49.867,-80.0,-4.0,0.0,-7.303,30.0,-90.381,-90.311,-8.0,0.0,-0.0,30.0,31.22,31.22,0.0,1.0,-0.0,30.0,40.619,40.825,-8.0,0.0,-0.0,31.0
10.8672,1,rev,-80.0,12.2,5.528,5.169,24.0,0.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,0.0,30.0,-50.533,-80.0,-4.0,0.0,-7.022,30.0,-90.381,-90.311,-8.0,0.0,-0.0,30.0,31.22,31.22,0.0,1.0,-0.0,30.0,40.619,40.825,-8.0,0.0,-0.0,31.0
10.9193,1,rev,-80.0,12.2,5.528,5.169,24.0,0.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,0.0,30.0,-50.933,-80.0,-4.0,0.0,-7.02,30.0,-90.381,-90.311,-8.0,0.0,-0.0,30.0,31.22,31.22,0.0,1.0,-0.0,30.0,40.619,40.825,-8.0,0.0,-0.0,31.0
10.9734,1,rev,-80.0,12.2,5.528,5.169,24.0,0.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,0.0,30.0,-51.467,-80.0,-4.0,0.0,-8.474,30.0,-90.381,-90.311,-8.0,0.0,-0.0,30.0,31.22,31.22,0.0,1.0,-0.0,30.0,40.619,40.825,-8.0,0.0,-0.0,31.0
11.0267,1,rev,-80.0,12.2,5.528,5.169,24.0,0.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,0.0,30.0,-51.733,-80.0,-4.0,0.0,-6.664,30.0,-90.381,-90.311,-8.0,0.0,-0.0,30.0,31.22,31.22,0.0,1.0,-0.0,30.0,40.619,40.825,-8.0,0.0,-0.0,31.0
11.0796,1,rev,-80.0,12.2,5.528,5.169,24.0,0.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,0.0,30.0,-52.267,-80.0,-4.0,0.0,-8.314,30.0,-90.381,-90.311,-8.0,0.0,-0.0,30.0,31.22,31.22,0.0,1.0,-0.0,30.0,40.619,40.825,-8.0,0.0,-0.0,31.0
11.1328,1,rev,-80.0,12.2,5.528,5.169,24.0,0.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,0.0,30.0,-52.667,-80.0,-4.0,0.0,-8.058,30.0,-90.381,-90.311,-8.0,0.0,-0.0,30.0,31.22,31.22,0.0,1.0,-0.0,30.0,40.619,40.825,-8.0,0.0,-0.0,31.0
11.1859,1,rev,-80.0,12.2,5.528,5.169,24.0,0.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,0.0,30.0,-53.067,-80.0,-4.0,0.0,-7.521,30.0,-90.381,-90.311,-8.0,0.0,-0.0,30.0,31.22,31.22,0.0,1.0,-0.0,30.0,40.619,40.825,-8.0,0.0,-0.0,31.0
11.2391,1,rev,-80.0,12.2,5.528,5.169,24.0,0.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,0.0,30.0,-53.467,-80.0,-4.0,0.0,-7.287,30.0,-90.381,-90.311,-8.0,0.0,-0.0,30.0,31.22,31.22,0.0,1.0,-0.0,30.0,40.619,40.825,-8.0,0.0,-0.0,31.0
11.2924,1,rev,-80.0,12.2,5.528,5.169,24.0,0.0,0.0,30.0,-100.0,-100.0,-16.0,0.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,0.0,30.0,-54.0,-80.0,-4.0,0.0,-8.667,30.0,-90.381,-90.311,-8.0,0.0,-0.0,30.0,31.22,31.22,0.0,1.0,-0.0,30.0,40.619,40.825,-8.0,0.0,-0.0,31.0
11.3454,1,rev,-80.0,12.2,5.438,5.169,24.0,0.0,-0.711,30.0,-100.0,-100.0,-16.0,0.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,0.0,30.0,-54.4,-80.0,-4.0,0.0,-8.328,30.0,-90.381,-90.311,-8.0,0.0,-0.0,30.0,31.22,31.22,0.0,1.0,-0.0,30.0,40.619,40.825,-8.0,0.0,-0.0,31.0
11.3987,1,rev,-80.0,12.2,5.438,5.169,16.0,0.0,-0.711,30.0,-100.0,-100.0,-16.0,0.0,0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,30.0,-54.4,-80.0,4.0,0.0,-8.328,30.0,-90.381,-90.311,-8.0,0.0,-0.0,30.0,31.22,31.22,0.0,0.0,-0.0,30.0,40.619,40.825,-8.0,0.0,-0.0,31.0
11.452,1,rev,-80.0,12.2,5.438,5.169,16.0,0.0,-0.348,30.0,-100.0,-100.0,-16.0,0.0,0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,30.0,-55.067,-80.0,4.0,0.0,-8.468,30.0,-90.381,-90.311,-8.0,0.0,-0.0,30.0,31.22,31.22,0.0,0.0,-0.0,30.0,40.619,40.825,-8.0,0.0,-0.0,31.0
11.5052,1,rev,-80.0,12.2,5.438,5.169,16.0,0.0,-0.171,30.0,-100.0,-100.0,-16.0,0.0,0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,30.0,-55.467,-80.0,4.0,0.0,-8.097,30.0,-90.381,-90.311,-8.0,0.0,-0.0,30.0,31.22,31.22,0.0,0.0,-0.0,30.0,40.619,40.825,-8.0,0.0,-0.0,31.0
11.5592,1,rev,-80.0,12.2,5.438,5.169,16.0,0.0,-0.084,30.0,-100.0,-100.0,-16.0,0.0,0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,30.0,-56.0,-80.0,4.0,0.0,-8.767,30.0,-90.381,-90.311,-8.0,0.0,-0.0,30.0,31.22,31.22,0.0,0.0,-0.0,30.0,40.619,40.825,-8.0,0.0,-0.0,31.0
11.613,1,rev,-80.0,12.2,5.438,5.169,16.0,0.0,-0.041,30.0,-100.0,-100.0,-16.0,0.0,0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,30.0,-56.4,-80.0,4.0,0.0,-8.297,30.0,-90.381,-90.311,-8.0,0.0,-0.0,30.0,31.22,31.22,0.0,0.0,-0.0,30.0,40.619,40.825,-8.0,0.0,-0.0,31.0
11.6661,1,rev,-80.0,12.2,5.438,5.169,16.0,0.0,-0.02,30.0,-100.0,-100.0,-16.0,0.0,0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,30.0,-56.8,-80.0,4.0,0.0,-8.121,30.0,-90.381,-90.311,-8.0,0.0,-0.0,30.0,31.22,31.22,0.0,0.0,-0.0,30.0,40.619,40.825,-8.0,0.0,-0.0,31.0
11.7185,1,rev,-80.0,12.2,5.438,5.169,16.0,0.0,-0.01,30.0,-100.0,-100.0,-16.0,0.0,0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,30.0,-57.2,-80.0,4.0,0.0,-7.581,30.0,-90.381,-90.311,-8.0,0.0,-0.0,30.0,31.22,31.22,0.0,0.0,-0.0,30.0,40.619,40.825,-8.0,0.0,-0.0,31.0
11.7713,1,rev,-80.0,12.2,5.438,5.169,16.0,0.0,-0.005,30.0,-100.0,-100.0,-16.0,0.0,0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,30.0,-57.6,-80.0,4.0,0.0,-7.787,30.0,-90.381,-90.311,-8.0,0.0,-0.0,30.0,31.22,31.22,0.0,0.0,-0.0,30.0,40.619,40.825,-8.0,0.0,-0.0,31.0
11.8252,1,rev,-80.0,12.2,5.438,5.169,16.0,0.0,-0.002,30.0,-100.0,-100.0,-16.0,0.0,0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,30.0,-58.0,-80.0,4.0,0.0,-7.401,30.0,-90.381,-90.311,-8.0,0.0,-0.0,30.0,31.22,31.22,0.0,0.0,-0.0,30.0,40.619,40.825,-8.0,0.0,-0.0,31.0
11.8785,1,rev,-80.0,12.2,5.438,5.169,16.0,0.0,-0.001,30.0,-100.0,-100.0,-16.0,0.0,0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,30.0,-58.533,-80.0,4.0,0.0,-8.724,30.0,-90.381,-90.311,-8.0,0.0,-0.0,30.0,31.22,31.22,0.0,0.0,-0.0,30.0,40.619,40.825,-8.0,0.0,-0.0,31.0
11.9315,1,rev,-80.0,12.2,5.438,5.169,16.0,0.0,-0.001,30.0,-100.0,-100.0,-16.0,0.0,0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,30.0,-58.933,-80.0,4.0,0.0,-8.321,30.0,-90.381,-90.311,-8.0,0.0,-0.0,30.0,31.22,31.22,0.0,0.0,-0.0,30.0,40.619,40.825,-8.0,0.0,-0.0,31.0
11.9854,1,rev,-80.0,12.2,5.438,5.169,16.0,0.0,-0.0,30.0,-100.0,-100.0,-16.0,0.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,0.0,30.0,-59.333,-80.0,0.0,0.0,-7.814,30.0,-90.381,-90.311,-8.0,0.0,-0.0,30.0,31.22,31.22,0.0,0.0,-0.0,30.0,40.619,40.825,-8.0,0.0,-0.0,31.0
12.0374,1,rev,-80.0,12.2,5.438,5.169,16.0,0.0,-0.0,30.0,-100.0,-100.0,-16.0,0.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,0.0,30.0,-59.733,-80.0,0.0,0.0,-7.893,30.0,-90.311,-90.311,-8.0,0.0,0.549,30.0,31.22,31.22,0.0,0.0,-0.0,30.0,40.619,40.825,-8.0,0.0,-0.0,31.0
12.0905,1,rev,-80.0,12.2,5.438,5.169,16.0,0.0,-0.0,30.0,-100.0,-100.0,-16.0,0.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,0.0,30.0,-60.267,-80.0,0.0,0.0,-8.897,30.0,-90.311,-90.311,-8.0,0.0,0.269,30.0,31.22,31.22,0.0,0.0,-0.0,30.0,40.619,40.825,-8.0,0.0,-0.0,31.0
12.1439,1,rev,-80.0,12.2,5.438,5.169,16.0,0.0,-0.0,30.0,-100.0,-100.0,-16.0,0.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,0.0,30.0,-60.667,-80.0,0.0,0.0,-8.377,30.0,-90.311,-90.311,-8.0,0.0,0.132,30.0,31.22,31.22,0.0,0.0,-0.0,30.0,40.619,40.825,-8.0,0.0,-0.0,31.0
12.1972,1,rev,-80.0,12.2,5.438,5.169,16.0,0.0,-0.0,30.0,-100.0,-100.0,-16.0,0.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,0.0,30.0,-61.067,-80.0,0.0,0.0,-8.106,30.0,-90.381,-90.311,-8.0,0.0,-0.48,30.0,31.22,31.22,0.0,0.0,-0.0,30.0,40.619,40.825,-8.0,0.0,-0.0,31.0
12.2507,1,rev,-80.0,12.2,5.438,5.169,16.0,0.0,-0.0,30.0,-100.0,-100.0,-16.0,0.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,0.0,30.0,-61.467,-80.0,0.0,0.0,-8.025,30.0,-90.381,-90.311,-8.0,0.0,-0.235,30.0,31.22,31.22,0.0,0.0,-0.0,30.0,40.619,40.825,-8.0,0.0,-0.0,31.0
12.3039,1,rev,-80.0,12.2,5.438,5.169,16.0,0.0,-0.0,30.0,-100.0,-100.0,-16.0,0.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,0.0,30.0,-61.867,-80.0,0.0,0.0,-7.526,30.0,-90.381,-90.311,-8.0,0.0,-0.115,30.0,31.22,31.22,0.0,0.0,-0.0,30.0,40.619,40.825,-8.0,0.0,-0.0,31.0
12.357,1,rev,-80.0,12.2,5.438,5.169,16.0,0.0,-0.0,30.0,-100.0,-100.0,-16.0,0.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,0.0,30.0,-62.267,-80.0,0.0,0.0,-7.282,30.0,-90.311,-90.311,-8.0,0.0,0.713,30.0,31.22,31.22,0.0,0.0,-0.0,30.0,40.619,40.825,-8.0,0.0,-0.0,31.0
12.4102,1,rev,-80.0,12.2,5.438,5.169,16.0,0.0,-0.0,30.0,-100.0,-100.0,-16.0,0.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,0.0,30.0,-62.8,-80.0,0.0,0.0,-8.695,30.0,-90.311,-90.311,-8.0,0.0,0.349,30.0,31.22,31.22,0.0,0.0,-0.0,30.0,40.619,40.825,-8.0,0.0,-0.0,31.0
12.4623,1,rev,-80.0,12.2,5.438,5.169,16.0,0.0,-0.0,30.0,-100.0,-100.0,-16.0,0.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,0.0,30.0,-63.2,-80.0,0.0,0.0,-8.325,30.0,-90.311,-90.311,-8.0,0.0,0.171,30.0,31.22,31.22,0.0,0.0,-0.0,30.0,40.619,40.825,-8.0,0.0,-0.0,31.0
12.5154,1,rev,-80.0,12.2,5.438,5.169,16.0,0.0,-0.0,30.0,-100.0,-100.0,-16.0,0.0,0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,30.0,-63.333,-80.0,-4.0,0.0,-7.328,30.0,-90.311,-90.311,0.0,0.0,0.12,30.0,31.22,31.22,0.0,0.0,-0.0,30.0,40.619,40.825,-8.0,0.0,-0.0,31.0
12.5684,1,rev,-80.0,12.2,5.438,5.169,16.0,0.0,-0.0,30.0,-100.0,-100.0,-16.0,0.0,0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,30.0,-63.867,-80.0,-4.0,0.0,-5.564,30.0,-90.381,-90.311,0.0,0.0,-0.197,30.0,31.22,31.22,0.0,0.0,-0.0,30.0,40.619,40.825,-8.0,0.0,-0.0,31.0
12.6218,1,rev,-80.0,12.2,5.438,5.169,16.0,0.0,-0.0,30.0,-100.0,-100.0,-16.0,0.0,0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,30.0,-64.133,-80.0,-4.0,0.0,-6.895,30.0,-90.381,-90.311,0.0,0.0,-0.138,30.0,31.22,31.22,0.0,0.0,-0.0,30.0,40.619,40.825,-8.0,0.0,-0.0,31.0
12.6748,1,rev,-80.0,12.2,5.438,5.169,16.0,0.0,-0.0,30.0,-100.0,-100.0,-16.0,0.0,0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,30.0,-64.667,-80.0,-4.0,0.0,-8.249,30.0,-90.381,-90.311,0.0,0.0,-0.068,30.0,31.22,31.22,0.0,0.0,-0.0,30.0,40.619,40.825,-8.0,0.0,-0.0,31.0
12.7284,1,rev,-80.0,12.2,5.438,5.169,16.0,0.0,-0.0,30.0,-100.0,-100.0,-16.0,0.0,0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,30.0,-65.067,-80.0,-4.0,0.0,-7.423,30.0,-90.311,-90.311,0.0,0.0,0.731,30.0,31.22,31.22,0.0,0.0,-0.0,30.0,40.619,40.825,-8.0,0.0,-0.0,31.0
12.7818,1,rev,-80.0,12.2,5.438,5.169,16.0,0.0,-0.0,30.0,-100.0,-100.0,-16.0,0.0,0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,30.0,-65.6,-80.0,-4.0,0.0,-7.907,30.0,-90.311,-90.311,0.0,0.0,0.358,30.0,31.22,31.22,0.0,0.0,-0.0,30.0,40.619,40.825,-8.0,0.0,-0.0,31.0
12.8349,1,rev,-80.0,12.2,5.438,5.169,16.0,0.0,-0.0,30.0,-100.0,-100.0,-16.0,0.0,0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,30.0,-66.0,-80.0,-4.0,0.0,-7.463,30.0,-90.311,-90.311,0.0,0.0,0.175,30.0,31.22,31.22,0.0,0.0,-0.0,30.0,40.619,40.825,-8.0,0.0,-0.0,31.0
12.8885,1,rev,-80.0,12.2,5.438,5.169,16.0,0.0,-0.0,30.0,-100.0,-100.0,-16.0,0.0,0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,30.0,-66.533,-80.0,-4.0,0.0,-8.733,30.0,-90.311,-90.311,0.0,0.0,0.086,30.0,31.22,31.22,0.0,0.0,-0.0,30.0,40.619,40.825,-8.0,0.0,-0.0,31.0
12.9419,1,rev,-80.0,12.2,5.438,5.169,16.0,0.0,-0.0,30.0,-100.0,-100.0,-16.0,0.0,0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,30.0,-66.933,-80.0,-4.0,0.0,-8.317,30.0,-90.311,-90.311,0.0,0.0,0.042,30.0,31.22,31.22,0.0,0.0,-0.0,30.0,40.619,40.825,-8.0,0.0,-0.0,31.0
12.9959,1,rev,-80.0,12.2,5.438,5.169,16.0,0.0,-0.0,30.0,-100.0,-100.0,-16.0,0.0,0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,30.0,-67.333,-80.0,-4.0,0.0,-8.125,30.0,-90.381,-90.311,0.0,0.0,-0.524,30.0,31.22,31.22,0.0,0.0,-0.0,30.0,40.619,40.825,-8.0,0.0,-0.0,31.0
13.0491,1,rev,-80.0,12.2,5.438,5.169,16.0,0.0,-0.0,30.0,-100.0,-100.0,-16.0,0.0,0.0,31.0,-100.0,-100.0,-8.0,0.0,0.0,30.0,-67.733,-80.0,-4.0,0.0,-8.004,30.0,-90.381,-90.311,0.0,0.0,-0.257,30.0,31.22,31.22,0.0,0.0,-0.0,30.0,40.619,40.825,-8.0,0.0,-0.0,31.0
13.1024,1,rev,-80.0,12.2,5.438,5.169,16.0,0.0,-0.0,30.0,-100.0,-100.0,-16.0,0.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,0.0,30.0,-67.867,-80.0,12.0,0.0,-7.11,30.0,-90.311,-90.311,0.0,0.0,0.603,30.0,31.22,31.22,0.0,0.0,-0.0,30.0,40.619,40.825,-8.0,0.0,-0.0,31.0
13.1543,1,rev,-80.0,12.2,5.438,5.169,16.0,0.0,-0.0,30.0,-100.0,-100.0,-16.0,0.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,0.0,30.0,-68.533,-80.0,12.0,0.0,-6.965,30.0,-90.311,-90.311,0.0,0.0,0.295,30.0,31.22,31.22,0.0,0.0,-0.0,30.0,40.619,40.825,-8.0,0.0,-0.0,31.0
13.2072,1,rev,-80.0,12.2,5.438,5.169,16.0,0.0,-0.0,30.0,-100.0,-100.0,-16.0,0.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,0.0,30.0,-69.067,-80.0,12.0,0.0,-8.454,30.0,-90.311,-90.311,0.0,0.0,0.145,30.0,31.22,31.22,0.0,0.0,-0.0,30.0,40.619,40.825,-8.0,0.0,-0.0,31.0
13.2594,1,rev,-80.0,12.2,5.438,5.169,16.0,0.0,-0.0,30.0,-100.0,-100.0,-16.0,0.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,0.0,30.0,-69.467,-80.0,12.0,0.0,-8.215,30.0,-90.311,-90.311,0.0,0.0,0.071,30.0,31.22,31.22,0.0,0.0,-0.0,30.0,40.619,40.825,-8.0,0.0,-0.0,31.0
13.3128,1,rev,-80.0,12.2,5.438,5.169,16.0,0.0,-0.0,30.0,-100.0,-100.0,-16.0,0.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,0.0,30.0,-69.867,-80.0,12.0,0.0,-8.049,30.0,-90.311,-90.311,0.0,0.0,0.035,30.0,31.22,31.22,0.0,0.0,-0.0,30.0,40.619,40.825,-8.0,0.0,-0.0,31.0
13.3661,1,rev,-80.0,12.2,5.438,5.169,16.0,0.0,-0.0,30.0,-100.0,-100.0,-16.0,0.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,0.0,30.0,-70.267,-80.0,12.0,0.0,-7.547,30.0,-90.381,-90.311,0.0,0.0,-0.53,30.0,31.22,31.22,0.0,0.0,-0.0,30.0,40.619,40.825,-8.0,0.0,-0.0,31.0
13.4191,1,rev,-80.0,12.2,5.438,5.169,16.0,0.0,-0.0,30.0,-100.0,-100.0,-16.0,0.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,0.0,30.0,-70.667,-80.0,12.0,0.0,-7.313,30.0,-90.311,-90.311,0.0,0.0,0.52,30.0,31.22,31.22,0.0,0.0,-0.0,30.0,40.619,40.825,-8.0,0.0,-0.0,31.0
13.4713,1,rev,-80.0,12.2,5.438,5.169,16.0,0.0,-0.0,30.0,-100.0,-100.0,-16.0,0.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,0.0,30.0,-71.2,-80.0,12.0,0.0,-8.595,30.0,-90.311,-90.311,0.0,0.0,0.255,30.0,31.22,31.22,0.0,0.0,-0.0,30.0,40.619,40.825,-8.0,0.0,-0.0,31.0
13.5234,1,rev,-80.0,12.2,5.438,5.169,16.0,0.0,-0.0,30.0,-100.0,-100.0,-16.0,0.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,0.0,30.0,-71.6,-80.0,12.0,0.0,-8.255,30.0,-90.311,-90.311,0.0,0.0,0.125,30.0,31.22,31.22,0.0,0.0,-0.0,30.0,40.619,40.825,-8.0,0.0,-0.0,31.0
13.5764,1,rev,-80.0,12.2,5.438,5.169,16.0,0.0,-0.0,30.0,-100.0,-100.0,-16.0,0.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,0.0,30.0,-72.0,-80.0,12.0,0.0,-8.086,30.0,-90.311,-90.311,0.0,0.0,0.061,30.0,31.22,31.22,0.0,0.0,-0.0,30.0,40.619,40.825,-8.0,0.0,-0.0,31.0
13.6295,1,rev,-80.0,12.2,5.438,5.169,16.0,0.0,-0.0,30.0,-100.0,-100.0,-16.0,0.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,0.0,30.0,-72.4,-80.0,12.0,0.0,-7.564,30.0,-90.311,-90.311,0.0,0.0,0.03,30.0,31.22,31.22,0.0,0.0,-0.0,30.0,40.619,40.825,-8.0,0.0,-0.0,31.0
13.6827,1,rev,-80.0,12.1,5.438,5.169,16.0,0.0,-0.0,30.0,-100.0,-100.0,-16.0,0.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,0.0,30.0,-72.4,-80.0,8.0,0.0,-7.564,30.0,-90.311,-90.311,0.0,0.0,0.03,30.0,31.22,31.22,0.0,0.0,-0.0,30.0,40.619,40.825,-8.0,0.0,-0.0,31.0
13.7362,1,rev,-80.0,12.1,5.438,5.169,16.0,0.0,-0.0,30.0,-100.0,-100.0,-16.0,0.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,0.0,30.0,-73.067,-80.0,8.0,0.0,-6.958,30.0,-90.311,-90.311,0.0,0.0,0.015,30.0,31.22,31.22,0.0,0.0,-0.0,30.0,40.619,40.825,-8.0,0.0,-0.0,31.0
13.7896,1,rev,-80.0,12.1,5.438,5.169,16.0,0.0,-0.0,30.0,-100.0,-100.0,-16.0,0.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,0.0,30.0,-73.467,-80.0,8.0,0.0,-6.871,30.0,-90.311,-90.311,0.0,0.0,0.007,30.0,31.22,31.22,0.0,0.0,-0.0,30.0,40.619,40.825,-8.0,0.0,-0.0,31.0
13.843,1,rev,-80.0,12.1,5.438,5.169,16.0,0.0,-0.0,30.0,-100.0,-100.0,-16.0,0.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,0.0,30.0,-74.0,-80.0,8.0,0.0,-7.988,30.0,-90.311,-90.311,0.0,0.0,0.004,30.0,31.22,31.22,0.0,0.0,-0.0,30.0,40.619,40.825,-8.0,0.0,-0.0,31.0
13.8959,1,rev,-80.0,12.1,5.438,5.169,16.0,0.0,-0.0,30.0,-100.0,-100.0,-16.0,0.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,0.0,30.0,-74.4,-80.0,8.0,0.0,-7.318,30.0,-90.311,-90.311,0.0,0.0,0.002,30.0,31.22,31.22,0.0,0.0,-0.0,30.0,40.619,40.825,-8.0,0.0,-0.0,31.0
13.9491,1,rev,-80.0,12.1,5.438,5.169,16.0,0.0,-0.0,30.0,-100.0,-100.0,-16.0,0.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,0.0,30.0,-74.933,-80.0,8.0,0.0,-9.148,30.0,-90.311,-90.311,0.0,0.0,0.001,30.0,31.22,31.22,0.0,0.0,-0.0,30.0,40.619,40.825,-8.0,0.0,-0.0,31.0
14.0029,1,rev,-80.0,12.1,5.438,5.169,16.0,0.0,-0.0,30.0,-100.0,-100.0,-16.0,0.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,0.0,30.0,-75.2,-80.0,8.0,0.0,-7.005,30.0,-90.311,-90.311,0.0,0.0,0.0,30.0,31.22,31.22,0.0,0.0,-0.0,30.0,40.619,40.825,-8.0,0.0,-0.0,31.0
14.0561,1,rev,-80.0,12.1,5.438,5.169,16.0,0.0,-0.0,30.0,-100.0,-100.0,-16.0,0.0,0.0,30.0,-100.0,-100.0,-8.0,0.0,0.0,30.0,-75.6,-80.0,8.0,0.0,-7.474,30.0,-90.311,-90.311,0.0,0.0,0.0,30.0,31.22,31.22,0.0,0.0,-0.0,30.0,40.619,40.825,-8.0,0.0,-0.0,31.0
